@HD	VN:1.0	SO:unsorted
@SQ	SN:comp478741_c0_seq1	LN:204
@SQ	SN:comp478755_c0_seq1	LN:310
@SQ	SN:comp478772_c0_seq1	LN:265
@SQ	SN:comp478802_c0_seq1	LN:252
@SQ	SN:comp478809_c0_seq1	LN:308
@SQ	SN:comp478841_c0_seq1	LN:309
@SQ	SN:comp478943_c0_seq1	LN:207
@SQ	SN:comp478950_c0_seq1	LN:201
@SQ	SN:comp479042_c0_seq1	LN:315
@SQ	SN:comp479052_c0_seq1	LN:242
@SQ	SN:comp479126_c0_seq1	LN:213
@SQ	SN:comp479162_c0_seq1	LN:263
@SQ	SN:comp479168_c0_seq1	LN:207
@SQ	SN:comp479307_c0_seq1	LN:435
@SQ	SN:comp479442_c0_seq1	LN:230
@SQ	SN:comp479484_c0_seq1	LN:230
@SQ	SN:comp479628_c0_seq1	LN:226
@SQ	SN:comp479746_c0_seq1	LN:212
@SQ	SN:comp479843_c0_seq1	LN:210
@SQ	SN:comp479867_c0_seq1	LN:311
@SQ	SN:comp479892_c0_seq1	LN:339
@SQ	SN:comp479926_c0_seq1	LN:206
@SQ	SN:comp479945_c0_seq1	LN:401
@SQ	SN:comp479951_c0_seq1	LN:242
@SQ	SN:comp479973_c0_seq1	LN:239
@SQ	SN:comp480094_c0_seq1	LN:201
@SQ	SN:comp480097_c0_seq1	LN:201
@SQ	SN:comp480136_c0_seq1	LN:235
@SQ	SN:comp480168_c0_seq1	LN:264
@SQ	SN:comp480368_c0_seq1	LN:241
@SQ	SN:comp480622_c0_seq1	LN:212
@SQ	SN:comp480650_c0_seq1	LN:209
@SQ	SN:comp480768_c0_seq1	LN:236
@SQ	SN:comp480803_c0_seq1	LN:208
@SQ	SN:comp480833_c0_seq1	LN:230
@SQ	SN:comp480834_c0_seq1	LN:202
@SQ	SN:comp480842_c0_seq1	LN:224
@SQ	SN:comp480894_c0_seq1	LN:238
@SQ	SN:comp480916_c0_seq1	LN:214
@SQ	SN:comp480919_c0_seq1	LN:206
@SQ	SN:comp480990_c0_seq1	LN:268
@SQ	SN:comp481008_c0_seq1	LN:212
@SQ	SN:comp481009_c0_seq1	LN:225
@SQ	SN:comp481355_c0_seq1	LN:224
@SQ	SN:comp481357_c0_seq1	LN:224
@SQ	SN:comp481367_c0_seq1	LN:217
@SQ	SN:comp481376_c0_seq1	LN:316
@SQ	SN:comp481416_c0_seq1	LN:212
@SQ	SN:comp481458_c0_seq1	LN:222
@SQ	SN:comp481476_c0_seq1	LN:228
@SQ	SN:comp481545_c0_seq1	LN:202
@SQ	SN:comp481563_c0_seq1	LN:232
@SQ	SN:comp481582_c0_seq1	LN:212
@SQ	SN:comp481584_c0_seq1	LN:221
@SQ	SN:comp481595_c0_seq1	LN:219
@SQ	SN:comp481654_c0_seq1	LN:242
@SQ	SN:comp481780_c0_seq1	LN:226
@SQ	SN:comp481797_c0_seq1	LN:261
@SQ	SN:comp481835_c0_seq1	LN:351
@SQ	SN:comp481880_c0_seq1	LN:202
@SQ	SN:comp481895_c0_seq1	LN:229
@SQ	SN:comp481995_c0_seq1	LN:255
@SQ	SN:comp482052_c0_seq1	LN:260
@SQ	SN:comp482141_c0_seq1	LN:209
@SQ	SN:comp482275_c0_seq1	LN:212
@SQ	SN:comp482302_c0_seq1	LN:204
@SQ	SN:comp482322_c0_seq1	LN:201
@SQ	SN:comp482418_c0_seq1	LN:306
@SQ	SN:comp482527_c0_seq1	LN:204
@SQ	SN:comp482531_c0_seq1	LN:203
@SQ	SN:comp482559_c0_seq1	LN:384
@SQ	SN:comp482639_c0_seq1	LN:202
@SQ	SN:comp482721_c0_seq1	LN:203
@SQ	SN:comp482968_c0_seq1	LN:254
@SQ	SN:comp483150_c0_seq1	LN:285
@SQ	SN:comp483172_c0_seq1	LN:231
@SQ	SN:comp483329_c0_seq1	LN:257
@SQ	SN:comp483451_c0_seq1	LN:224
@SQ	SN:comp483496_c0_seq1	LN:205
@SQ	SN:comp483522_c0_seq1	LN:235
@SQ	SN:comp483542_c0_seq1	LN:320
@SQ	SN:comp483628_c0_seq1	LN:221
@SQ	SN:comp483672_c0_seq1	LN:221
@SQ	SN:comp483701_c0_seq1	LN:203
@SQ	SN:comp483713_c0_seq1	LN:264
@SQ	SN:comp483717_c0_seq1	LN:272
@SQ	SN:comp483897_c0_seq1	LN:263
@SQ	SN:comp484104_c0_seq1	LN:340
@SQ	SN:comp484201_c0_seq1	LN:234
@SQ	SN:comp484251_c0_seq1	LN:439
@SQ	SN:comp484281_c0_seq1	LN:214
@SQ	SN:comp484305_c0_seq1	LN:207
@SQ	SN:comp484526_c0_seq1	LN:213
@SQ	SN:comp484689_c0_seq1	LN:230
@SQ	SN:comp484722_c0_seq1	LN:204
@SQ	SN:comp484746_c0_seq1	LN:228
@SQ	SN:comp484916_c0_seq1	LN:224
@SQ	SN:comp485019_c0_seq1	LN:203
@SQ	SN:comp485059_c0_seq1	LN:218
@SQ	SN:comp485156_c0_seq1	LN:221
@SQ	SN:comp485220_c0_seq1	LN:352
@SQ	SN:comp485261_c0_seq1	LN:225
@SQ	SN:comp485353_c0_seq1	LN:249
@SQ	SN:comp485517_c0_seq1	LN:201
@SQ	SN:comp485628_c0_seq1	LN:246
@SQ	SN:comp485739_c0_seq1	LN:273
@SQ	SN:comp485842_c0_seq1	LN:232
@SQ	SN:comp485932_c0_seq1	LN:204
@SQ	SN:comp485965_c0_seq1	LN:289
@SQ	SN:comp486066_c0_seq1	LN:239
@SQ	SN:comp486090_c0_seq1	LN:266
@SQ	SN:comp486115_c0_seq1	LN:213
@SQ	SN:comp486133_c0_seq1	LN:238
@SQ	SN:comp486145_c0_seq1	LN:225
@SQ	SN:comp486373_c0_seq1	LN:248
@SQ	SN:comp486455_c0_seq1	LN:216
@SQ	SN:comp486548_c0_seq1	LN:262
@SQ	SN:comp486595_c0_seq1	LN:290
@SQ	SN:comp487015_c0_seq1	LN:257
@SQ	SN:comp487097_c0_seq1	LN:315
@SQ	SN:comp487443_c0_seq1	LN:292
@SQ	SN:comp487669_c0_seq1	LN:228
@SQ	SN:comp487733_c0_seq1	LN:232
@SQ	SN:comp487821_c0_seq1	LN:214
@SQ	SN:comp487844_c0_seq1	LN:218
@SQ	SN:comp487848_c0_seq1	LN:208
@SQ	SN:comp487935_c0_seq1	LN:222
@SQ	SN:comp488003_c0_seq1	LN:217
@SQ	SN:comp488243_c0_seq1	LN:215
@SQ	SN:comp488298_c0_seq1	LN:207
@SQ	SN:comp488478_c0_seq1	LN:369
@SQ	SN:comp488483_c0_seq1	LN:225
@SQ	SN:comp488528_c0_seq1	LN:262
@SQ	SN:comp488690_c0_seq1	LN:279
@SQ	SN:comp488694_c0_seq1	LN:247
@SQ	SN:comp488851_c0_seq1	LN:226
@SQ	SN:comp489385_c0_seq1	LN:208
@SQ	SN:comp489418_c0_seq1	LN:205
@SQ	SN:comp489564_c0_seq1	LN:221
@SQ	SN:comp489770_c0_seq1	LN:205
@SQ	SN:comp489782_c0_seq1	LN:370
@SQ	SN:comp489916_c0_seq1	LN:225
@SQ	SN:comp489934_c0_seq1	LN:214
@SQ	SN:comp490014_c0_seq1	LN:201
@SQ	SN:comp490077_c0_seq1	LN:209
@SQ	SN:comp490089_c0_seq1	LN:205
@SQ	SN:comp490127_c0_seq1	LN:276
@SQ	SN:comp490146_c0_seq1	LN:202
@SQ	SN:comp490165_c0_seq1	LN:201
@SQ	SN:comp490174_c0_seq1	LN:207
@SQ	SN:comp490302_c0_seq1	LN:252
@SQ	SN:comp490360_c0_seq1	LN:301
@SQ	SN:comp490574_c0_seq1	LN:222
@SQ	SN:comp490649_c0_seq1	LN:306
@SQ	SN:comp490756_c0_seq1	LN:304
@SQ	SN:comp490838_c0_seq1	LN:269
@SQ	SN:comp490892_c0_seq1	LN:261
@SQ	SN:comp490908_c0_seq1	LN:233
@SQ	SN:comp490961_c0_seq1	LN:218
@SQ	SN:comp491080_c0_seq1	LN:262
@SQ	SN:comp491136_c0_seq1	LN:212
@SQ	SN:comp491307_c0_seq1	LN:210
@SQ	SN:comp491352_c0_seq1	LN:218
@SQ	SN:comp491367_c0_seq1	LN:221
@SQ	SN:comp491442_c0_seq1	LN:203
@SQ	SN:comp491502_c0_seq1	LN:203
@SQ	SN:comp491508_c0_seq1	LN:326
@SQ	SN:comp491615_c0_seq1	LN:220
@SQ	SN:comp491629_c0_seq1	LN:215
@SQ	SN:comp491683_c0_seq1	LN:337
@SQ	SN:comp491772_c0_seq1	LN:219
@SQ	SN:comp491818_c0_seq1	LN:223
@SQ	SN:comp492028_c0_seq1	LN:206
@SQ	SN:comp492041_c0_seq1	LN:216
@SQ	SN:comp492072_c0_seq1	LN:226
@SQ	SN:comp492218_c0_seq1	LN:228
@SQ	SN:comp492358_c0_seq1	LN:256
@SQ	SN:comp492464_c0_seq1	LN:205
@SQ	SN:comp492872_c0_seq1	LN:222
@SQ	SN:comp492889_c0_seq1	LN:204
@SQ	SN:comp492907_c0_seq1	LN:255
@SQ	SN:comp493262_c0_seq1	LN:206
@SQ	SN:comp493313_c0_seq1	LN:211
@SQ	SN:comp493387_c0_seq1	LN:204
@SQ	SN:comp493399_c0_seq1	LN:321
@SQ	SN:comp493601_c0_seq1	LN:208
@SQ	SN:comp493630_c0_seq1	LN:222
@SQ	SN:comp493785_c0_seq1	LN:205
@SQ	SN:comp494510_c0_seq1	LN:231
@SQ	SN:comp494519_c0_seq1	LN:208
@SQ	SN:comp494534_c0_seq1	LN:220
@SQ	SN:comp494716_c0_seq1	LN:248
@SQ	SN:comp495226_c0_seq1	LN:220
@SQ	SN:comp495412_c0_seq1	LN:245
@SQ	SN:comp495450_c0_seq1	LN:204
@SQ	SN:comp495495_c0_seq1	LN:218
@SQ	SN:comp495608_c0_seq1	LN:206
@SQ	SN:comp495765_c0_seq1	LN:217
@SQ	SN:comp495767_c0_seq1	LN:224
@SQ	SN:comp496218_c0_seq1	LN:202
@SQ	SN:comp496327_c0_seq1	LN:203
@SQ	SN:comp496430_c0_seq1	LN:232
@SQ	SN:comp496633_c0_seq1	LN:239
@SQ	SN:comp496755_c0_seq1	LN:233
@SQ	SN:comp496760_c0_seq1	LN:215
@SQ	SN:comp496812_c0_seq1	LN:242
@SQ	SN:comp496866_c0_seq1	LN:207
@SQ	SN:comp497213_c0_seq1	LN:254
@SQ	SN:comp497215_c0_seq1	LN:224
@SQ	SN:comp497279_c0_seq1	LN:211
@SQ	SN:comp497316_c0_seq1	LN:244
@SQ	SN:comp497444_c0_seq1	LN:210
@SQ	SN:comp497460_c0_seq1	LN:268
@SQ	SN:comp497481_c0_seq1	LN:202
@SQ	SN:comp497636_c0_seq1	LN:323
@SQ	SN:comp497644_c0_seq1	LN:287
@SQ	SN:comp497869_c0_seq1	LN:201
@SQ	SN:comp497962_c0_seq1	LN:201
@SQ	SN:comp498216_c0_seq1	LN:216
@SQ	SN:comp498256_c0_seq1	LN:250
@SQ	SN:comp498291_c0_seq1	LN:212
@SQ	SN:comp498355_c0_seq1	LN:305
@SQ	SN:comp498481_c0_seq1	LN:244
@SQ	SN:comp498719_c0_seq1	LN:201
@SQ	SN:comp499018_c0_seq1	LN:207
@SQ	SN:comp499124_c0_seq1	LN:208
@SQ	SN:comp499332_c0_seq1	LN:205
@SQ	SN:comp499490_c0_seq1	LN:212
@SQ	SN:comp499496_c0_seq1	LN:226
@SQ	SN:comp499524_c0_seq1	LN:201
@SQ	SN:comp499538_c0_seq1	LN:222
@SQ	SN:comp499541_c0_seq1	LN:240
@SQ	SN:comp499627_c0_seq1	LN:201
@SQ	SN:comp499648_c0_seq1	LN:204
@SQ	SN:comp499852_c0_seq1	LN:206
@SQ	SN:comp499874_c0_seq1	LN:202
@SQ	SN:comp499932_c0_seq1	LN:207
@SQ	SN:comp499939_c0_seq1	LN:211
@SQ	SN:comp499950_c0_seq1	LN:209
@SQ	SN:comp499983_c0_seq1	LN:217
@SQ	SN:comp500143_c0_seq1	LN:204
@SQ	SN:comp500538_c0_seq1	LN:203
@SQ	SN:comp500748_c0_seq1	LN:222
@SQ	SN:comp501460_c0_seq1	LN:246
@SQ	SN:comp501469_c0_seq1	LN:217
@SQ	SN:comp501542_c0_seq1	LN:248
@SQ	SN:comp502130_c0_seq1	LN:264
@SQ	SN:comp502497_c0_seq1	LN:272
@SQ	SN:comp502854_c0_seq1	LN:269
@SQ	SN:comp502949_c0_seq1	LN:248
@SQ	SN:comp502984_c0_seq1	LN:286
@SQ	SN:comp503263_c0_seq1	LN:282
@SQ	SN:comp503422_c0_seq1	LN:204
@SQ	SN:comp503577_c0_seq1	LN:233
@SQ	SN:comp503618_c0_seq1	LN:211
@SQ	SN:comp503811_c0_seq1	LN:208
@SQ	SN:comp503857_c0_seq1	LN:224
@SQ	SN:comp504245_c0_seq1	LN:262
@SQ	SN:comp504256_c0_seq1	LN:213
@SQ	SN:comp504283_c0_seq1	LN:228
@SQ	SN:comp504468_c0_seq1	LN:221
@SQ	SN:comp504723_c0_seq1	LN:202
@SQ	SN:comp504749_c0_seq1	LN:210
@SQ	SN:comp504822_c0_seq1	LN:261
@SQ	SN:comp504861_c0_seq1	LN:220
@SQ	SN:comp505245_c0_seq1	LN:205
@SQ	SN:comp505276_c0_seq1	LN:255
@SQ	SN:comp505647_c0_seq1	LN:215
@SQ	SN:comp505710_c0_seq1	LN:209
@SQ	SN:comp505954_c0_seq1	LN:221
@SQ	SN:comp506034_c0_seq1	LN:208
@SQ	SN:comp506095_c0_seq1	LN:291
@SQ	SN:comp506413_c0_seq1	LN:206
@SQ	SN:comp506664_c0_seq1	LN:218
@SQ	SN:comp506786_c0_seq1	LN:248
@SQ	SN:comp507403_c0_seq1	LN:217
@SQ	SN:comp507481_c0_seq1	LN:296
@SQ	SN:comp507499_c0_seq1	LN:224
@SQ	SN:comp507656_c0_seq1	LN:255
@SQ	SN:comp507745_c0_seq1	LN:212
@SQ	SN:comp507874_c0_seq1	LN:216
@SQ	SN:comp508020_c0_seq1	LN:201
@SQ	SN:comp508257_c0_seq1	LN:308
@SQ	SN:comp508268_c0_seq1	LN:220
@SQ	SN:comp508297_c0_seq1	LN:220
@SQ	SN:comp508307_c0_seq1	LN:214
@SQ	SN:comp508377_c0_seq1	LN:295
@SQ	SN:comp508505_c0_seq1	LN:375
@SQ	SN:comp508600_c0_seq1	LN:212
@SQ	SN:comp508775_c0_seq1	LN:272
@SQ	SN:comp509129_c0_seq1	LN:247
@SQ	SN:comp509152_c0_seq1	LN:220
@SQ	SN:comp509304_c0_seq1	LN:212
@SQ	SN:comp509320_c0_seq1	LN:251
@SQ	SN:comp509479_c0_seq1	LN:217
@SQ	SN:comp509511_c0_seq1	LN:282
@SQ	SN:comp509603_c0_seq1	LN:218
@SQ	SN:comp509842_c0_seq1	LN:217
@SQ	SN:comp509973_c0_seq1	LN:216
@SQ	SN:comp510160_c0_seq1	LN:216
@SQ	SN:comp510559_c0_seq1	LN:251
@SQ	SN:comp510568_c0_seq1	LN:272
@SQ	SN:comp510779_c0_seq1	LN:218
@SQ	SN:comp510927_c0_seq1	LN:269
@SQ	SN:comp510933_c0_seq1	LN:250
@SQ	SN:comp511016_c0_seq1	LN:239
@SQ	SN:comp511119_c0_seq1	LN:209
@SQ	SN:comp511531_c0_seq1	LN:316
@SQ	SN:comp511566_c0_seq1	LN:205
@SQ	SN:comp511603_c0_seq1	LN:212
@SQ	SN:comp511652_c0_seq1	LN:253
@SQ	SN:comp511908_c0_seq1	LN:243
@SQ	SN:comp512056_c0_seq1	LN:226
@SQ	SN:comp512203_c0_seq1	LN:203
@SQ	SN:comp512417_c0_seq1	LN:327
@SQ	SN:comp512639_c0_seq1	LN:201
@SQ	SN:comp512651_c0_seq1	LN:202
@SQ	SN:comp512922_c0_seq1	LN:203
@SQ	SN:comp513379_c0_seq1	LN:301
@SQ	SN:comp513501_c0_seq1	LN:276
@SQ	SN:comp513614_c0_seq1	LN:209
@SQ	SN:comp513677_c0_seq1	LN:203
@SQ	SN:comp513726_c0_seq1	LN:219
@SQ	SN:comp514265_c0_seq1	LN:212
@SQ	SN:comp514377_c0_seq1	LN:216
@SQ	SN:comp514646_c0_seq1	LN:254
@SQ	SN:comp514797_c0_seq1	LN:272
@SQ	SN:comp515064_c0_seq1	LN:360
@SQ	SN:comp515532_c0_seq1	LN:203
@SQ	SN:comp516360_c0_seq1	LN:235
@SQ	SN:comp516687_c0_seq1	LN:236
@SQ	SN:comp516705_c0_seq1	LN:268
@SQ	SN:comp516771_c0_seq1	LN:208
@SQ	SN:comp516992_c0_seq1	LN:229
@SQ	SN:comp517012_c0_seq1	LN:221
@SQ	SN:comp517124_c0_seq1	LN:242
@SQ	SN:comp517125_c0_seq1	LN:217
@SQ	SN:comp517286_c0_seq1	LN:227
@SQ	SN:comp517411_c0_seq1	LN:220
@SQ	SN:comp517772_c0_seq1	LN:203
@SQ	SN:comp518117_c0_seq1	LN:319
@SQ	SN:comp518191_c0_seq1	LN:349
@SQ	SN:comp518193_c0_seq1	LN:290
@SQ	SN:comp518787_c0_seq1	LN:289
@SQ	SN:comp518887_c0_seq1	LN:204
@SQ	SN:comp519014_c0_seq1	LN:220
@SQ	SN:comp519050_c0_seq1	LN:243
@SQ	SN:comp519304_c0_seq1	LN:207
@SQ	SN:comp519564_c0_seq1	LN:203
@SQ	SN:comp519637_c0_seq1	LN:287
@SQ	SN:comp519708_c0_seq1	LN:209
@SQ	SN:comp519846_c0_seq1	LN:323
@SQ	SN:comp520043_c0_seq1	LN:227
@SQ	SN:comp520079_c0_seq1	LN:252
@SQ	SN:comp520412_c0_seq1	LN:304
@SQ	SN:comp520587_c0_seq1	LN:267
@SQ	SN:comp520607_c0_seq1	LN:221
@SQ	SN:comp520739_c0_seq1	LN:209
@SQ	SN:comp520879_c0_seq1	LN:257
@SQ	SN:comp522201_c0_seq1	LN:227
@SQ	SN:comp522387_c0_seq1	LN:270
@SQ	SN:comp522420_c0_seq1	LN:216
@SQ	SN:comp522435_c0_seq1	LN:297
@SQ	SN:comp522623_c0_seq1	LN:294
@SQ	SN:comp522845_c0_seq1	LN:276
@SQ	SN:comp523246_c0_seq1	LN:257
@SQ	SN:comp523315_c0_seq1	LN:247
@SQ	SN:comp523328_c0_seq1	LN:275
@SQ	SN:comp523551_c0_seq1	LN:203
@SQ	SN:comp523912_c0_seq1	LN:242
@SQ	SN:comp524421_c0_seq1	LN:292
@SQ	SN:comp524438_c0_seq1	LN:361
@SQ	SN:comp524594_c0_seq1	LN:244
@SQ	SN:comp524693_c0_seq1	LN:211
@SQ	SN:comp524921_c0_seq1	LN:245
@SQ	SN:comp525108_c0_seq1	LN:227
@SQ	SN:comp525509_c0_seq1	LN:203
@SQ	SN:comp525826_c0_seq1	LN:279
@SQ	SN:comp525848_c0_seq1	LN:219
@SQ	SN:comp526323_c0_seq1	LN:224
@SQ	SN:comp526348_c0_seq1	LN:218
@SQ	SN:comp526398_c0_seq1	LN:227
@SQ	SN:comp526443_c0_seq1	LN:232
@SQ	SN:comp526467_c0_seq1	LN:286
@SQ	SN:comp526698_c0_seq1	LN:258
@SQ	SN:comp527092_c0_seq1	LN:245
@SQ	SN:comp527620_c0_seq1	LN:203
@SQ	SN:comp527730_c0_seq1	LN:247
@SQ	SN:comp527753_c0_seq1	LN:206
@SQ	SN:comp527775_c0_seq1	LN:214
@SQ	SN:comp527807_c0_seq1	LN:247
@SQ	SN:comp527824_c0_seq1	LN:224
@SQ	SN:comp527856_c0_seq1	LN:213
@SQ	SN:comp529344_c0_seq1	LN:211
@SQ	SN:comp529431_c0_seq1	LN:316
@SQ	SN:comp529733_c0_seq1	LN:237
@SQ	SN:comp529879_c0_seq1	LN:278
@SQ	SN:comp530234_c0_seq1	LN:202
@SQ	SN:comp530306_c0_seq1	LN:225
@SQ	SN:comp530420_c0_seq1	LN:230
@SQ	SN:comp531127_c0_seq1	LN:202
@SQ	SN:comp531537_c0_seq1	LN:233
@SQ	SN:comp531650_c0_seq1	LN:218
@SQ	SN:comp532419_c0_seq1	LN:238
@SQ	SN:comp532669_c0_seq1	LN:249
@SQ	SN:comp532719_c0_seq1	LN:249
@SQ	SN:comp532804_c0_seq1	LN:421
@SQ	SN:comp533391_c0_seq1	LN:205
@SQ	SN:comp533573_c0_seq1	LN:207
@SQ	SN:comp533585_c0_seq1	LN:206
@SQ	SN:comp534175_c0_seq1	LN:245
@SQ	SN:comp534637_c0_seq1	LN:257
@SQ	SN:comp535133_c0_seq1	LN:215
@SQ	SN:comp535882_c0_seq1	LN:209
@SQ	SN:comp536286_c0_seq1	LN:315
@SQ	SN:comp536368_c0_seq1	LN:239
@SQ	SN:comp536575_c0_seq1	LN:259
@SQ	SN:comp537191_c0_seq1	LN:220
@SQ	SN:comp537238_c0_seq1	LN:232
@SQ	SN:comp537855_c0_seq1	LN:204
@SQ	SN:comp538627_c0_seq1	LN:246
@SQ	SN:comp539126_c0_seq1	LN:277
@SQ	SN:comp539257_c0_seq1	LN:308
@SQ	SN:comp539334_c0_seq1	LN:234
@SQ	SN:comp539567_c0_seq1	LN:218
@SQ	SN:comp539651_c0_seq1	LN:221
@SQ	SN:comp540005_c0_seq1	LN:311
@SQ	SN:comp541557_c0_seq1	LN:227
@SQ	SN:comp542134_c0_seq1	LN:228
@SQ	SN:comp543302_c0_seq1	LN:204
@SQ	SN:comp543453_c0_seq1	LN:213
@SQ	SN:comp543616_c0_seq1	LN:236
@SQ	SN:comp543870_c0_seq1	LN:307
@SQ	SN:comp544028_c0_seq1	LN:266
@SQ	SN:comp544211_c0_seq1	LN:265
@SQ	SN:comp544403_c0_seq1	LN:202
@SQ	SN:comp544917_c0_seq1	LN:210
@SQ	SN:comp545169_c0_seq1	LN:222
@SQ	SN:comp545937_c0_seq1	LN:213
@SQ	SN:comp545997_c0_seq1	LN:306
@SQ	SN:comp546373_c0_seq1	LN:214
@SQ	SN:comp546550_c0_seq1	LN:207
@SQ	SN:comp547160_c0_seq1	LN:220
@SQ	SN:comp547404_c0_seq1	LN:262
@SQ	SN:comp547688_c0_seq1	LN:212
@SQ	SN:comp548876_c0_seq1	LN:286
@SQ	SN:comp548889_c0_seq1	LN:216
@SQ	SN:comp548973_c0_seq1	LN:225
@SQ	SN:comp549225_c0_seq1	LN:207
@SQ	SN:comp551104_c0_seq1	LN:243
@SQ	SN:comp551108_c0_seq1	LN:211
@SQ	SN:comp551244_c0_seq1	LN:202
@SQ	SN:comp551538_c0_seq1	LN:206
@SQ	SN:comp551650_c0_seq1	LN:219
@SQ	SN:comp552101_c0_seq1	LN:208
@SQ	SN:comp552595_c0_seq1	LN:226
@SQ	SN:comp555605_c0_seq1	LN:208
@SQ	SN:comp557186_c0_seq1	LN:219
@SQ	SN:comp557839_c0_seq1	LN:255
@SQ	SN:comp557899_c0_seq1	LN:311
@SQ	SN:comp558200_c0_seq1	LN:242
@SQ	SN:comp558205_c0_seq1	LN:309
@SQ	SN:comp559133_c0_seq1	LN:217
@SQ	SN:comp559504_c0_seq1	LN:228
@SQ	SN:comp560272_c0_seq1	LN:260
@SQ	SN:comp560798_c0_seq1	LN:208
@SQ	SN:comp561722_c0_seq1	LN:229
@SQ	SN:comp562029_c0_seq1	LN:207
@SQ	SN:comp562112_c0_seq1	LN:209
@SQ	SN:comp562296_c0_seq1	LN:211
@SQ	SN:comp562361_c0_seq1	LN:228
@SQ	SN:comp562789_c0_seq1	LN:275
@SQ	SN:comp562890_c0_seq1	LN:261
@SQ	SN:comp563896_c0_seq1	LN:247
@SQ	SN:comp563897_c0_seq1	LN:224
@SQ	SN:comp566847_c0_seq1	LN:214
@SQ	SN:comp567835_c0_seq1	LN:250
@SQ	SN:comp567957_c0_seq1	LN:279
@SQ	SN:comp570218_c0_seq1	LN:235
@SQ	SN:comp570638_c0_seq1	LN:221
@SQ	SN:comp571128_c0_seq1	LN:243
@SQ	SN:comp571855_c0_seq1	LN:264
@SQ	SN:comp572660_c0_seq1	LN:202
@SQ	SN:comp572819_c0_seq1	LN:203
@SQ	SN:comp572881_c0_seq1	LN:249
@SQ	SN:comp572965_c0_seq1	LN:211
@SQ	SN:comp574397_c0_seq1	LN:271
@SQ	SN:comp574504_c0_seq1	LN:257
@SQ	SN:comp575772_c0_seq1	LN:239
@SQ	SN:comp576262_c0_seq1	LN:225
@SQ	SN:comp576461_c0_seq1	LN:201
@SQ	SN:comp580727_c0_seq1	LN:251
@SQ	SN:comp581071_c0_seq1	LN:213
@SQ	SN:comp581677_c0_seq1	LN:222
@SQ	SN:comp583495_c0_seq1	LN:210
@SQ	SN:comp584147_c0_seq1	LN:229
@SQ	SN:comp584314_c0_seq1	LN:210
@SQ	SN:comp584699_c0_seq1	LN:286
@SQ	SN:comp592784_c0_seq1	LN:208
@SQ	SN:comp593369_c0_seq1	LN:203
@SQ	SN:comp594959_c0_seq1	LN:209
@SQ	SN:comp598372_c0_seq1	LN:216
@SQ	SN:comp598906_c0_seq1	LN:221
@SQ	SN:comp600386_c0_seq1	LN:212
@SQ	SN:comp601233_c0_seq1	LN:207
@SQ	SN:comp603630_c0_seq1	LN:215
@SQ	SN:comp604478_c0_seq1	LN:220
@SQ	SN:comp604596_c0_seq1	LN:203
@SQ	SN:comp605571_c0_seq1	LN:203
@SQ	SN:comp605858_c0_seq1	LN:328
@SQ	SN:comp606702_c0_seq1	LN:207
@SQ	SN:comp606712_c0_seq1	LN:210
@SQ	SN:comp606984_c0_seq1	LN:215
@SQ	SN:comp608558_c0_seq1	LN:206
@SQ	SN:comp609102_c0_seq1	LN:258
@SQ	SN:comp609205_c0_seq1	LN:233
@SQ	SN:comp611529_c0_seq1	LN:223
@SQ	SN:comp613500_c0_seq1	LN:211
@SQ	SN:comp614885_c0_seq1	LN:222
@SQ	SN:comp617961_c0_seq1	LN:221
@SQ	SN:comp618082_c0_seq1	LN:250
@SQ	SN:comp618903_c0_seq1	LN:221
@SQ	SN:comp619010_c0_seq1	LN:214
@SQ	SN:comp619027_c0_seq1	LN:223
@SQ	SN:comp619136_c0_seq1	LN:270
@SQ	SN:comp619278_c0_seq1	LN:224
@SQ	SN:comp619710_c0_seq1	LN:213
@SQ	SN:comp619766_c0_seq1	LN:219
@SQ	SN:comp619768_c0_seq1	LN:295
@SQ	SN:comp619919_c0_seq1	LN:218
@SQ	SN:comp620032_c0_seq1	LN:219
@SQ	SN:comp620087_c0_seq1	LN:225
@SQ	SN:comp620792_c0_seq1	LN:207
@SQ	SN:comp620981_c0_seq1	LN:202
@SQ	SN:comp621349_c0_seq1	LN:270
@SQ	SN:comp621615_c0_seq1	LN:214
@SQ	SN:comp621809_c0_seq1	LN:221
@SQ	SN:comp621995_c0_seq1	LN:226
@SQ	SN:comp622398_c0_seq1	LN:222
@SQ	SN:comp622430_c0_seq1	LN:222
@SQ	SN:comp622544_c0_seq1	LN:275
@SQ	SN:comp623201_c0_seq1	LN:201
@SQ	SN:comp623237_c0_seq1	LN:208
@SQ	SN:comp623363_c0_seq1	LN:233
@SQ	SN:comp623867_c0_seq1	LN:206
@SQ	SN:comp624125_c0_seq1	LN:211
@SQ	SN:comp624205_c0_seq1	LN:202
@SQ	SN:comp624602_c0_seq1	LN:201
@SQ	SN:comp625322_c0_seq1	LN:216
@SQ	SN:comp625725_c0_seq1	LN:203
@SQ	SN:comp625980_c0_seq1	LN:217
@SQ	SN:comp627146_c0_seq1	LN:207
@SQ	SN:comp627313_c0_seq1	LN:227
@SQ	SN:comp627400_c0_seq1	LN:226
@SQ	SN:comp627411_c0_seq1	LN:209
@SQ	SN:comp627424_c0_seq1	LN:219
@SQ	SN:comp628355_c0_seq1	LN:227
@SQ	SN:comp628529_c0_seq1	LN:232
@SQ	SN:comp628582_c0_seq1	LN:237
